url,file_name,segment_number,bit_rate,file_size
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s7.m4s,BigBuckBunny_10s7.m4s,7,bunny_771359bps,958915
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s8.m4s,BigBuckBunny_10s8.m4s,8,bunny_771359bps,970448
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s9.m4s,BigBuckBunny_10s9.m4s,9,bunny_771359bps,804746
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s10.m4s,BigBuckBunny_10s10.m4s,10,bunny_771359bps,741603
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s11.m4s,BigBuckBunny_10s11.m4s,11,bunny_771359bps,922406
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s12.m4s,BigBuckBunny_10s12.m4s,12,bunny_771359bps,993671
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s13.m4s,BigBuckBunny_10s13.m4s,13,bunny_771359bps,1017829
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s14.m4s,BigBuckBunny_10s14.m4s,14,bunny_771359bps,1091458
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s15.m4s,BigBuckBunny_10s15.m4s,15,bunny_771359bps,994003
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s16.m4s,BigBuckBunny_10s16.m4s,16,bunny_771359bps,962959
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s17.m4s,BigBuckBunny_10s17.m4s,17,bunny_771359bps,976814
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s18.m4s,BigBuckBunny_10s18.m4s,18,bunny_771359bps,826743
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s19.m4s,BigBuckBunny_10s19.m4s,19,bunny_771359bps,1012209
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s20.m4s,BigBuckBunny_10s20.m4s,20,bunny_771359bps,865744
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s21.m4s,BigBuckBunny_10s21.m4s,21,bunny_771359bps,925844
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s22.m4s,BigBuckBunny_10s22.m4s,22,bunny_771359bps,1035737
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s23.m4s,BigBuckBunny_10s23.m4s,23,bunny_771359bps,840022
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s24.m4s,BigBuckBunny_10s24.m4s,24,bunny_771359bps,921234
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s25.m4s,BigBuckBunny_10s25.m4s,25,bunny_771359bps,1030935
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s26.m4s,BigBuckBunny_10s26.m4s,26,bunny_771359bps,936695
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s27.m4s,BigBuckBunny_10s27.m4s,27,bunny_771359bps,965751
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s28.m4s,BigBuckBunny_10s28.m4s,28,bunny_771359bps,1049846
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s29.m4s,BigBuckBunny_10s29.m4s,29,bunny_771359bps,991719
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s30.m4s,BigBuckBunny_10s30.m4s,30,bunny_771359bps,936567
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s31.m4s,BigBuckBunny_10s31.m4s,31,bunny_771359bps,944114
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s32.m4s,BigBuckBunny_10s32.m4s,32,bunny_771359bps,1015269
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s33.m4s,BigBuckBunny_10s33.m4s,33,bunny_771359bps,1003058
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s34.m4s,BigBuckBunny_10s34.m4s,34,bunny_771359bps,922237
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s35.m4s,BigBuckBunny_10s35.m4s,35,bunny_771359bps,1012800
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s36.m4s,BigBuckBunny_10s36.m4s,36,bunny_771359bps,1051339
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s37.m4s,BigBuckBunny_10s37.m4s,37,bunny_771359bps,1043889
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s38.m4s,BigBuckBunny_10s38.m4s,38,bunny_771359bps,914924
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s39.m4s,BigBuckBunny_10s39.m4s,39,bunny_771359bps,718522
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s40.m4s,BigBuckBunny_10s40.m4s,40,bunny_771359bps,869020
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s41.m4s,BigBuckBunny_10s41.m4s,41,bunny_771359bps,863088
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s42.m4s,BigBuckBunny_10s42.m4s,42,bunny_771359bps,1027892
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s43.m4s,BigBuckBunny_10s43.m4s,43,bunny_771359bps,1013187
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s44.m4s,BigBuckBunny_10s44.m4s,44,bunny_771359bps,1036774
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s45.m4s,BigBuckBunny_10s45.m4s,45,bunny_771359bps,897103
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s46.m4s,BigBuckBunny_10s46.m4s,46,bunny_771359bps,897719
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s47.m4s,BigBuckBunny_10s47.m4s,47,bunny_771359bps,914800
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s48.m4s,BigBuckBunny_10s48.m4s,48,bunny_771359bps,971625
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s49.m4s,BigBuckBunny_10s49.m4s,49,bunny_771359bps,797086
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s50.m4s,BigBuckBunny_10s50.m4s,50,bunny_771359bps,952194
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s51.m4s,BigBuckBunny_10s51.m4s,51,bunny_771359bps,1074031
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s52.m4s,BigBuckBunny_10s52.m4s,52,bunny_771359bps,1056294
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s53.m4s,BigBuckBunny_10s53.m4s,53,bunny_771359bps,1052215
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s54.m4s,BigBuckBunny_10s54.m4s,54,bunny_771359bps,1045637
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s55.m4s,BigBuckBunny_10s55.m4s,55,bunny_771359bps,1094486
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s56.m4s,BigBuckBunny_10s56.m4s,56,bunny_771359bps,1091176
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s57.m4s,BigBuckBunny_10s57.m4s,57,bunny_771359bps,1102498
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s58.m4s,BigBuckBunny_10s58.m4s,58,bunny_771359bps,1020537
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_771359bps/BigBuckBunny_10s59.m4s,BigBuckBunny_10s59.m4s,59,bunny_771359bps,664535
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s0.m4s,BigBuckBunny_10s0.m4s,0,bunny_568500bps,20
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s1.m4s,BigBuckBunny_10s1.m4s,1,bunny_568500bps,769953
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s2.m4s,BigBuckBunny_10s2.m4s,2,bunny_568500bps,747434
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s3.m4s,BigBuckBunny_10s3.m4s,3,bunny_568500bps,693572
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s4.m4s,BigBuckBunny_10s4.m4s,4,bunny_568500bps,833813
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s5.m4s,BigBuckBunny_10s5.m4s,5,bunny_568500bps,829745
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s6.m4s,BigBuckBunny_10s6.m4s,6,bunny_568500bps,662262
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s7.m4s,BigBuckBunny_10s7.m4s,7,bunny_568500bps,695356
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s8.m4s,BigBuckBunny_10s8.m4s,8,bunny_568500bps,691141
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s9.m4s,BigBuckBunny_10s9.m4s,9,bunny_568500bps,539413
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s10.m4s,BigBuckBunny_10s10.m4s,10,bunny_568500bps,431649
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s11.m4s,BigBuckBunny_10s11.m4s,11,bunny_568500bps,614006
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s12.m4s,BigBuckBunny_10s12.m4s,12,bunny_568500bps,757219
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s13.m4s,BigBuckBunny_10s13.m4s,13,bunny_568500bps,765743
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s14.m4s,BigBuckBunny_10s14.m4s,14,bunny_568500bps,847904
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s15.m4s,BigBuckBunny_10s15.m4s,15,bunny_568500bps,735982
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s16.m4s,BigBuckBunny_10s16.m4s,16,bunny_568500bps,671281
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s17.m4s,BigBuckBunny_10s17.m4s,17,bunny_568500bps,707395
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s18.m4s,BigBuckBunny_10s18.m4s,18,bunny_568500bps,581662
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s19.m4s,BigBuckBunny_10s19.m4s,19,bunny_568500bps,797796
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s20.m4s,BigBuckBunny_10s20.m4s,20,bunny_568500bps,621667
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s21.m4s,BigBuckBunny_10s21.m4s,21,bunny_568500bps,649189
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s22.m4s,BigBuckBunny_10s22.m4s,22,bunny_568500bps,798119
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s23.m4s,BigBuckBunny_10s23.m4s,23,bunny_568500bps,600807
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s24.m4s,BigBuckBunny_10s24.m4s,24,bunny_568500bps,579553
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s25.m4s,BigBuckBunny_10s25.m4s,25,bunny_568500bps,791735
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s26.m4s,BigBuckBunny_10s26.m4s,26,bunny_568500bps,691508
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s27.m4s,BigBuckBunny_10s27.m4s,27,bunny_568500bps,705706
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s28.m4s,BigBuckBunny_10s28.m4s,28,bunny_568500bps,817414
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s29.m4s,BigBuckBunny_10s29.m4s,29,bunny_568500bps,661292
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s30.m4s,BigBuckBunny_10s30.m4s,30,bunny_568500bps,695872
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s31.m4s,BigBuckBunny_10s31.m4s,31,bunny_568500bps,740306
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s32.m4s,BigBuckBunny_10s32.m4s,32,bunny_568500bps,802403
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s33.m4s,BigBuckBunny_10s33.m4s,33,bunny_568500bps,763227
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s34.m4s,BigBuckBunny_10s34.m4s,34,bunny_568500bps,697771
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s35.m4s,BigBuckBunny_10s35.m4s,35,bunny_568500bps,787881
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s36.m4s,BigBuckBunny_10s36.m4s,36,bunny_568500bps,824481
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s37.m4s,BigBuckBunny_10s37.m4s,37,bunny_568500bps,803621
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s38.m4s,BigBuckBunny_10s38.m4s,38,bunny_568500bps,640813
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s39.m4s,BigBuckBunny_10s39.m4s,39,bunny_568500bps,443286
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s40.m4s,BigBuckBunny_10s40.m4s,40,bunny_568500bps,593327
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s41.m4s,BigBuckBunny_10s41.m4s,41,bunny_568500bps,609011
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s42.m4s,BigBuckBunny_10s42.m4s,42,bunny_568500bps,808693
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s43.m4s,BigBuckBunny_10s43.m4s,43,bunny_568500bps,806661
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s44.m4s,BigBuckBunny_10s44.m4s,44,bunny_568500bps,805857
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s45.m4s,BigBuckBunny_10s45.m4s,45,bunny_568500bps,658560
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s46.m4s,BigBuckBunny_10s46.m4s,46,bunny_568500bps,650231
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s47.m4s,BigBuckBunny_10s47.m4s,47,bunny_568500bps,725426
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s48.m4s,BigBuckBunny_10s48.m4s,48,bunny_568500bps,664413
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s49.m4s,BigBuckBunny_10s49.m4s,49,bunny_568500bps,497820
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s50.m4s,BigBuckBunny_10s50.m4s,50,bunny_568500bps,693726
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s51.m4s,BigBuckBunny_10s51.m4s,51,bunny_568500bps,844713
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s52.m4s,BigBuckBunny_10s52.m4s,52,bunny_568500bps,832194
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s53.m4s,BigBuckBunny_10s53.m4s,53,bunny_568500bps,830135
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s54.m4s,BigBuckBunny_10s54.m4s,54,bunny_568500bps,815679
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s55.m4s,BigBuckBunny_10s55.m4s,55,bunny_568500bps,858398
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s56.m4s,BigBuckBunny_10s56.m4s,56,bunny_568500bps,859685
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s57.m4s,BigBuckBunny_10s57.m4s,57,bunny_568500bps,851891
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s58.m4s,BigBuckBunny_10s58.m4s,58,bunny_568500bps,677601
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_568500bps/BigBuckBunny_10s59.m4s,BigBuckBunny_10s59.m4s,59,bunny_568500bps,402748
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s0.m4s,BigBuckBunny_10s0.m4s,0,bunny_503270bps,20
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s1.m4s,BigBuckBunny_10s1.m4s,1,bunny_503270bps,657033
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s2.m4s,BigBuckBunny_10s2.m4s,2,bunny_503270bps,666832
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s3.m4s,BigBuckBunny_10s3.m4s,3,bunny_503270bps,612161
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s4.m4s,BigBuckBunny_10s4.m4s,4,bunny_503270bps,720448
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s5.m4s,BigBuckBunny_10s5.m4s,5,bunny_503270bps,713901
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s6.m4s,BigBuckBunny_10s6.m4s,6,bunny_503270bps,596009
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s7.m4s,BigBuckBunny_10s7.m4s,7,bunny_503270bps,611346
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s8.m4s,BigBuckBunny_10s8.m4s,8,bunny_503270bps,605616
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s9.m4s,BigBuckBunny_10s9.m4s,9,bunny_503270bps,503831
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s10.m4s,BigBuckBunny_10s10.m4s,10,bunny_503270bps,424428
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s11.m4s,BigBuckBunny_10s11.m4s,11,bunny_503270bps,578988
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s12.m4s,BigBuckBunny_10s12.m4s,12,bunny_503270bps,663738
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s13.m4s,BigBuckBunny_10s13.m4s,13,bunny_503270bps,679397
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s14.m4s,BigBuckBunny_10s14.m4s,14,bunny_503270bps,723967
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s15.m4s,BigBuckBunny_10s15.m4s,15,bunny_503270bps,639691
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s16.m4s,BigBuckBunny_10s16.m4s,16,bunny_503270bps,602754
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s17.m4s,BigBuckBunny_10s17.m4s,17,bunny_503270bps,640066
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_503270bps/BigBuckBunny_10s18.m4s,BigBuckBunny_10s18.m4s,18,bunny_503270bps,527752
